,case_id,tracer_id,target,source,cell_count,flne,gmeannz,mean,std
10652,CJ82,FR,V1,VIP,1,0.0011641443539,0.000814718981833,0.000423357170442,0.000498828716614
10653,CJ82,FR,V1,A4ab,0,0.0,,0.0,0.0
10654,CJ82,FR,V1,A4c,0,0.0,,0.0,0.0
10655,CJ82,FR,V1,A6DC,0,0.0,,0.0,0.0
10656,CJ82,FR,V1,A6DR,0,0.0,,0.0,0.0
10657,CJ82,FR,V1,A6M,0,0.0,,0.0,0.0
10658,CJ82,FR,V1,A6Va,0,0.0,,0.0,0.0
10659,CJ82,FR,V1,A6Vb,0,0.0,,0.0,0.0
10660,CJ82,FR,V1,A8C,0,0.0,,0.0,0.0
10661,CJ82,FR,V1,A1-2,0,0.0,,0.0,0.0
10662,CJ82,FR,V1,A3a,0,0.0,,0.0,0.0
10663,CJ82,FR,V1,A3b,0,0.0,,0.0,0.0
10664,CJ82,FR,V1,S2E,0,0.0,0.000262335127474,0.000108878530604,0.000208804499271
10665,CJ82,FR,V1,S2I,0,0.0,0.000521240552515,8.68734254192e-05,0.000212795564485
10666,CJ82,FR,V1,S2PR,0,0.0,,0.0,0.0
10667,CJ82,FR,V1,S2PV,0,0.0,0.000260620276257,4.34367127096e-05,0.000106397782242
10668,CJ82,FR,V1,A19DI,31,0.0360884749709,0.0219353437412,0.0305655572375,0.0198893776118
10669,CJ82,FR,V1,A19M,2,0.0023282887078,0.0089151982681,0.0166078264831,0.037980913858
10670,CJ82,FR,V1,FST,0,0.0,0.00263034709818,0.00319250056812,0.00301098208026
10671,CJ82,FR,V1,MST,2,0.0023282887078,0.00900287808308,0.0113420576815,0.0114228488406
10672,CJ82,FR,V1,V2,592,0.689173457509,0.415344006538,0.497665066774,0.22336115933
10673,CJ82,FR,V1,V3,36,0.0419091967404,0.0529068514696,0.0896493073011,0.111730119344
10674,CJ82,FR,V1,V3A,7,0.0081490104773,0.00917453166727,0.00476171644103,0.00561893610974
10675,CJ82,FR,V1,V4,64,0.0745052386496,0.0244130384452,0.0322334082219,0.0267678644992
10676,CJ82,FR,V1,V4T,19,0.0221187427241,0.00962628386413,0.0213234126981,0.0192520452328
10677,CJ82,FR,V1,V5,24,0.0279394644936,0.0581139826437,0.0710425074701,0.053641508701
10678,CJ82,FR,V1,V6,29,0.0337601862631,0.046820391401,0.152345127871,0.254189851116
10679,CJ82,FR,V1,V6A,1,0.0011641443539,0.00168297978378,0.000989181430985,0.00141821824467
10680,CJ82,FR,V1,A45,0,0.0,0.00055802598317,0.000797166074605,0.00192049090179
10681,CJ82,FR,V1,A47L,0,0.0,0.00707547169811,0.00117924528302,0.00288854922498
10682,CJ82,FR,V1,A47M,0,0.0,0.000270489586151,4.50815976918e-05,0.000110426911134
10683,CJ82,FR,V1,A47O,0,0.0,,0.0,0.0
10684,CJ82,FR,V1,ProM,0,0.0,,0.0,0.0
10685,CJ82,FR,V1,A35,0,0.0,,0.0,0.0
10686,CJ82,FR,V1,A36,0,0.0,0.000188978598702,6.70867028762e-05,0.000112776725923
10687,CJ82,FR,V1,Ent,0,0.0,,0.0,0.0
10688,CJ82,FR,V1,TF,2,0.0023282887078,0.0034589577139,0.00452009883873,0.00337606607304
10689,CJ82,FR,V1,TFO,2,0.0023282887078,0.00983003600494,0.0199914023367,0.0217029939955
10690,CJ82,FR,V1,TH,1,0.0011641443539,0.00186015170272,0.00194619900711,0.00191887215357
10691,CJ82,FR,V1,TL,0,0.0,0.00142149433829,0.00129735824022,0.00162148430302
10692,CJ82,FR,V1,TLO,8,0.0093131548312,0.00496027113183,0.00742210273126,0.00701905030937
10693,CJ82,FR,V1,APir,0,0.0,,0.0,0.0
10694,CJ82,FR,V1,Pir,0,0.0,,0.0,0.0
10695,CJ82,FE,V1,A24a,0,0.0,,0.0,0.0
10696,CJ82,FE,V1,A24b,0,0.0,,0.0,0.0
10697,CJ82,FE,V1,A24c,0,0.0,,0.0,0.0
10698,CJ82,FE,V1,A24d,0,0.0,,0.0,0.0
10699,CJ82,FE,V1,AuA1,0,0.0,0.00061523040813,0.000285492869738,0.000581062552564
10700,CJ82,FE,V1,AuAL,0,0.0,,0.0,0.0
10701,CJ82,FE,V1,AuCL,0,0.0,0.000850062968621,0.000317927029855,0.000563402837788
10702,CJ82,FE,V1,AuCM,0,0.0,0.00124436476963,0.000460386715895,0.000807686880587
10703,CJ82,FE,V1,AuCPB,0,0.0,0.000462107208872,7.70178681454e-05,0.000188654478033
10704,CJ82,FE,V1,AuML,0,0.0,0.00125429099551,0.000209048499252,0.000512062154662
10705,CJ82,FE,V1,AuR,0,0.0,6.60153155532e-05,1.10025525922e-05,2.6950639719e-05
10706,CJ82,FE,V1,AuRM,0,0.0,,0.0,0.0
10707,CJ82,FE,V1,AuRPB,0,0.0,,0.0,0.0
10708,CJ82,FE,V1,AuRT,0,0.0,,0.0,0.0
10709,CJ82,FE,V1,AuRTL,0,0.0,,0.0,0.0
10710,CJ82,FE,V1,AuRTM,0,0.0,,0.0,0.0
10711,CJ82,FE,V1,STR,0,0.0,,0.0,0.0
10712,CJ82,FE,V1,TPt,0,0.0,0.000879898766877,0.000295348427012,0.000462272023866
10713,CJ82,FE,V1,A10,0,0.0,,0.0,0.0
10714,CJ82,FE,V1,A46D,0,0.0,,0.0,0.0
10715,CJ82,FE,V1,A46V,0,0.0,,0.0,0.0
10716,CJ82,FE,V1,A8aD,0,0.0,,0.0,0.0
10717,CJ82,FE,V1,A8aV,0,0.0,0.0046565774156,0.000776096235933,0.00190103976933
10718,CJ82,FE,V1,A8b,0,0.0,,0.0,0.0
10719,CJ82,FE,V1,A9,0,0.0,,0.0,0.0
10720,CJ82,FE,V1,AI,0,0.0,,0.0,0.0
10721,CJ82,FE,V1,DI,0,0.0,,0.0,0.0
10722,CJ82,FE,V1,GI,0,0.0,,0.0,0.0
10723,CJ82,FE,V1,IPro,0,0.0,,0.0,0.0
10724,CJ82,FE,V1,PaIL,0,0.0,,0.0,0.0
10725,CJ82,FE,V1,PaIM,0,0.0,,0.0,0.0
10726,CJ82,FE,V1,ReI,0,0.0,0.000131167563737,5.44392653018e-05,0.000104402249635
10727,CJ82,FE,V1,TPro,0,0.0,,0.0,0.0
10728,CJ82,FE,V1,PGa-IPa,0,0.0,0.00204411608275,0.000691800746624,0.00109552061335
10729,CJ82,FE,V1,TE1,0,0.0,,0.0,0.0
10730,CJ82,FE,V1,TE2,0,0.0,0.000866008733277,0.000347507454296,0.000651598138659
10731,CJ82,FE,V1,TE3,0,0.0,0.00079055419702,0.000370583946804,0.000757630777095
10732,CJ82,FE,V1,TEO,5,0.0117924528302,0.00523624103941,0.00593995245188,0.00519940587288
10733,CJ82,FE,V1,TPO,0,0.0,0.00108163543989,0.000360790244906,0.000559502917766
10734,CJ82,FE,V1,TPPro,0,0.0,,0.0,0.0
10735,CJ82,FE,V1,A14C,0,0.0,,0.0,0.0
10736,CJ82,FE,V1,A14R,0,0.0,,0.0,0.0
10737,CJ82,FE,V1,A25,0,0.0,,0.0,0.0
10738,CJ82,FE,V1,A32,0,0.0,,0.0,0.0
10739,CJ82,FE,V1,A32V,0,0.0,,0.0,0.0
10740,CJ82,FE,V1,A11,0,0.0,,0.0,0.0
10741,CJ82,FE,V1,A13L,0,0.0,,0.0,0.0
10742,CJ82,FE,V1,A13M,0,0.0,,0.0,0.0
10743,CJ82,FE,V1,A13a,0,0.0,,0.0,0.0
10744,CJ82,FE,V1,A13b,0,0.0,,0.0,0.0
10745,CJ82,FE,V1,Gu,0,0.0,,0.0,0.0
10746,CJ82,FE,V1,OPAl,0,0.0,,0.0,0.0
10747,CJ82,FE,V1,OPro,0,0.0,,0.0,0.0
10748,CJ82,FE,V1,A23V,0,0.0,0.000876649056762,0.000443060880928,0.000932958861773
10749,CJ82,FE,V1,A23a,0,0.0,,0.0,0.0
10750,CJ82,FE,V1,A23b,0,0.0,,0.0,0.0
10751,CJ82,FE,V1,A23c,0,0.0,,0.0,0.0
10752,CJ82,FE,V1,A29a-c,0,0.0,0.000132030631106,2.20051051844e-05,5.39012794381e-05
10753,CJ82,FE,V1,A29d,0,0.0,,0.0,0.0
10754,CJ82,FE,V1,A30,0,0.0,,0.0,0.0
10755,CJ82,FE,V1,A31,0,0.0,,0.0,0.0
10756,CJ82,FE,V1,PGM,0,0.0,0.000227188884698,7.64443704862e-05,0.000120068875826
10757,CJ82,FE,V1,ProSt,0,0.0,,0.0,0.0
10758,CJ82,FE,V1,AIP,0,0.0,0.000879898766877,0.000316206536878,0.000538730644947
10759,CJ82,FE,V1,LIP,0,0.0,0.0111387453939,0.00603762902601,0.00753348130825
10760,CJ82,FE,V1,MIP,1,0.00235849056604,0.00171218165609,0.00199489694727,0.0029002806803
10761,CJ82,FE,V1,OPt,1,0.00235849056604,0.00380196736552,0.00787266350628,0.00858088895204
10762,CJ82,FE,V1,PE,0,0.0,0.000227188884698,7.64443704862e-05,0.000120068875826
10763,CJ82,FE,V1,PEC,0,0.0,0.000414788256544,0.000239188668732,0.000523877463146
10764,CJ82,FE,V1,PF,0,0.0,0.000131167563737,5.44392653018e-05,0.000104402249635
10765,CJ82,FE,V1,PFG,0,0.0,0.00146066096282,0.000977571514605,0.00149867978343
10766,CJ82,FE,V1,PG,0,0.0,0.00373431569111,0.0020460986705,0.00262822111407
10767,CJ82,FE,V1,VIP,0,0.0,0.000814718981833,0.000423357170442,0.000498828716614
10768,CJ82,FE,V1,A4ab,0,0.0,,0.0,0.0
10769,CJ82,FE,V1,A4c,0,0.0,,0.0,0.0
10770,CJ82,FE,V1,A6DC,0,0.0,,0.0,0.0
10771,CJ82,FE,V1,A6DR,0,0.0,,0.0,0.0
10772,CJ82,FE,V1,A6M,0,0.0,,0.0,0.0
10773,CJ82,FE,V1,A6Va,0,0.0,,0.0,0.0
10774,CJ82,FE,V1,A6Vb,0,0.0,,0.0,0.0
10775,CJ82,FE,V1,A8C,0,0.0,,0.0,0.0
10776,CJ82,FE,V1,A1-2,0,0.0,,0.0,0.0
10777,CJ82,FE,V1,A3a,0,0.0,,0.0,0.0
10778,CJ82,FE,V1,A3b,0,0.0,,0.0,0.0
10779,CJ82,FE,V1,S2E,0,0.0,0.000262335127474,0.000108878530604,0.000208804499271
10780,CJ82,FE,V1,S2I,0,0.0,0.000521240552515,8.68734254192e-05,0.000212795564485
10781,CJ82,FE,V1,S2PR,0,0.0,,0.0,0.0
10782,CJ82,FE,V1,S2PV,0,0.0,0.000260620276257,4.34367127096e-05,0.000106397782242
10783,CJ82,FE,V1,A19DI,16,0.0377358490566,0.0219353437412,0.0305655572375,0.0198893776118
10784,CJ82,FE,V1,A19M,0,0.0,0.0089151982681,0.0166078264831,0.037980913858
10785,CJ82,FE,V1,FST,2,0.00471698113208,0.00263034709818,0.00319250056812,0.00301098208026
10786,CJ82,FE,V1,MST,0,0.0,0.00900287808308,0.0113420576815,0.0114228488406
10787,CJ82,FE,V1,V2,287,0.676886792453,0.415344006538,0.497665066774,0.22336115933
10788,CJ82,FE,V1,V3,13,0.0306603773585,0.0529068514696,0.0896493073011,0.111730119344
10789,CJ82,FE,V1,V3A,0,0.0,0.00917453166727,0.00476171644103,0.00561893610974
10790,CJ82,FE,V1,V4,5,0.0117924528302,0.0244130384452,0.0322334082219,0.0267678644992
10791,CJ82,FE,V1,V4T,20,0.0471698113208,0.00962628386413,0.0213234126981,0.0192520452328
10792,CJ82,FE,V1,V5,30,0.0707547169811,0.0581139826437,0.0710425074701,0.053641508701
10793,CJ82,FE,V1,V6,13,0.0306603773585,0.046820391401,0.152345127871,0.254189851116
10794,CJ82,FE,V1,V6A,0,0.0,0.00168297978378,0.000989181430985,0.00141821824467
10795,CJ82,FE,V1,A45,2,0.00471698113208,0.00055802598317,0.000797166074605,0.00192049090179
10796,CJ82,FE,V1,A47L,3,0.00707547169811,0.00707547169811,0.00117924528302,0.00288854922498
10797,CJ82,FE,V1,A47M,0,0.0,0.000270489586151,4.50815976918e-05,0.000110426911134
10798,CJ82,FE,V1,A47O,0,0.0,,0.0,0.0
10799,CJ82,FE,V1,ProM,0,0.0,,0.0,0.0
10800,CJ82,FE,V1,A35,0,0.0,,0.0,0.0
10801,CJ82,FE,V1,A36,0,0.0,0.000188978598702,6.70867028762e-05,0.000112776725923
10802,CJ82,FE,V1,Ent,0,0.0,,0.0,0.0
10803,CJ82,FE,V1,TF,4,0.00943396226415,0.0034589577139,0.00452009883873,0.00337606607304
10804,CJ82,FE,V1,TFO,17,0.0400943396226,0.00983003600494,0.0199914023367,0.0217029939955
10805,CJ82,FE,V1,TH,1,0.00235849056604,0.00186015170272,0.00194619900711,0.00191887215357
10806,CJ82,FE,V1,TL,1,0.00235849056604,0.00142149433829,0.00129735824022,0.00162148430302
10807,CJ82,FE,V1,TLO,3,0.00707547169811,0.00496027113183,0.00742210273126,0.00701905030937
10808,CJ82,FE,V1,APir,0,0.0,,0.0,0.0
10809,CJ82,FE,V1,Pir,0,0.0,,0.0,0.0
10810,CJ153X,FR,A23b,A24a,0,0.0,0.000269965391855,0.00015008298695,0.000203745110422
10811,CJ153X,FR,A23b,A24b,0,0.0,0.00162582619577,0.00170124374788,0.00184806627892
10812,CJ153X,FR,A23b,A24c,2,0.000525348043079,0.00176142784282,0.00367310120585,0.00515477905102
10813,CJ153X,FR,A23b,A24d,0,0.0,0.00588849355508,0.00478262393922,0.00826908274299
10814,CJ153X,FR,A23b,AuA1,0,0.0,0.00601400730816,0.00150350182704,0.00300700365408
10815,CJ153X,FR,A23b,AuAL,0,0.0,,0.0,0.0
10816,CJ153X,FR,A23b,AuCL,0,0.0,0.00115777568525,0.000948633885235,0.00164499097301
10817,CJ153X,FR,A23b,AuCM,0,0.0,0.012557786921,0.00716191370757,0.0100020009789
10818,CJ153X,FR,A23b,AuCPB,0,0.0,0.000665585500286,0.000463715926957,0.000751527647436
10819,CJ153X,FR,A23b,AuML,0,0.0,0.000155864591659,0.000121925077393,0.000208007333285
10820,CJ153X,FR,A23b,AuR,0,0.0,,0.0,0.0
10821,CJ153X,FR,A23b,AuRM,0,0.0,4.19375131055e-05,1.04843782764e-05,2.09687565527e-05
10822,CJ153X,FR,A23b,AuRPB,0,0.0,3.78027161591e-05,2.0422844344e-05,2.67520725376e-05
10823,CJ153X,FR,A23b,AuRT,0,0.0,,0.0,0.0
10824,CJ153X,FR,A23b,AuRTL,0,0.0,,0.0,0.0
10825,CJ153X,FR,A23b,AuRTM,0,0.0,,0.0,0.0
10826,CJ153X,FR,A23b,STR,0,0.0,,0.0,0.0
10827,CJ153X,FR,A23b,TPt,24,0.00630417651694,0.00362984072916,0.0157837557234,0.017841536469
10828,CJ153X,FR,A23b,A10,0,0.0,0.00205007862567,0.00133683512608,0.0020848575578
10829,CJ153X,FR,A23b,A46D,19,0.00499080640925,0.00223870838945,0.0041263552742,0.00428507414059
10830,CJ153X,FR,A23b,A46V,0,0.0,0.00420207396562,0.0057730825274,0.00634469601527
10831,CJ153X,FR,A23b,A8aD,117,0.0307328605201,0.0261481396613,0.0283890346087,0.0115200487733
10832,CJ153X,FR,A23b,A8aV,63,0.016548463357,0.0149735309943,0.0159888002651,0.00629122071029
10833,CJ153X,FR,A23b,A8b,12,0.00315208825847,0.00674192372061,0.0109673568745,0.0115408927916
10834,CJ153X,FR,A23b,A9,1,0.000262674021539,0.000313039333741,0.000920502184553,0.00145428514563
10835,CJ153X,FR,A23b,AI,0,0.0,,0.0,0.0
10836,CJ153X,FR,A23b,DI,0,0.0,5.07511165246e-05,1.26877791311e-05,2.53755582623e-05
10837,CJ153X,FR,A23b,GI,0,0.0,0.000380633373934,9.51583434836e-05,0.000190316686967
10838,CJ153X,FR,A23b,IPro,0,0.0,0.000302421729273,0.000163382754752,0.000214016580301
10839,CJ153X,FR,A23b,PaIL,0,0.0,,0.0,0.0
10840,CJ153X,FR,A23b,PaIM,0,0.0,,0.0,0.0
10841,CJ153X,FR,A23b,ReI,0,0.0,0.000810777935407,0.000785863119154,0.00142551141507
10842,CJ153X,FR,A23b,TPro,0,0.0,3.78027161591e-05,2.0422844344e-05,2.67520725376e-05
10843,CJ153X,FR,A23b,PGa-IPa,0,0.0,0.000748455594414,0.00042348222694,0.000586422715792
10844,CJ153X,FR,A23b,TE1,0,0.0,2.53755582623e-05,6.34388956557e-06,1.26877791311e-05
10845,CJ153X,FR,A23b,TE2,0,0.0,5.63158191136e-05,1.40789547784e-05,2.81579095568e-05
10846,CJ153X,FR,A23b,TE3,0,0.0,0.00021333129328,0.00017302186959,0.000144236997702
10847,CJ153X,FR,A23b,TEO,0,0.0,0.00247431327322,0.000618578318306,0.00123715663661
10848,CJ153X,FR,A23b,TPO,0,0.0,0.00356549960381,0.00221412785214,0.00333680340535
10849,CJ153X,FR,A23b,TPPro,0,0.0,,0.0,0.0
10850,CJ153X,FR,A23b,A14C,0,0.0,,0.0,0.0
10851,CJ153X,FR,A23b,A14R,0,0.0,2.53755582623e-05,6.34388956557e-06,1.26877791311e-05
10852,CJ153X,FR,A23b,A25,0,0.0,,0.0,0.0
10853,CJ153X,FR,A23b,A32,1,0.000262674021539,0.000294366267069,0.000148139069737,0.000173242805926
10854,CJ153X,FR,A23b,A32V,0,0.0,5.07511165246e-05,1.26877791311e-05,2.53755582623e-05
10855,CJ153X,FR,A23b,A11,2,0.000525348043079,0.000723282385655,0.000643633691628,0.000677648327199
10856,CJ153X,FR,A23b,A13L,3,0.000788022064618,0.000581073516248,0.00113659051605,0.00088836967177
10857,CJ153X,FR,A23b,A13M,0,0.0,0.000312660453432,0.000280088805228,0.000261578265308
10858,CJ153X,FR,A23b,A13a,0,0.0,,0.0,0.0
10859,CJ153X,FR,A23b,A13b,0,0.0,2.53755582623e-05,6.34388956557e-06,1.26877791311e-05
10860,CJ153X,FR,A23b,Gu,0,0.0,,0.0,0.0
10861,CJ153X,FR,A23b,OPAl,0,0.0,4.85977921527e-05,2.45633330548e-05,2.89643295847e-05
10862,CJ153X,FR,A23b,OPro,0,0.0,0.000225263276454,5.63158191136e-05,0.000112631638227
10863,CJ153X,FR,A23b,A23V,97,0.0254793800893,0.00463251527147,0.00844433145664,0.0113908563541
10864,CJ153X,FR,A23b,A23a,238,0.0625164171263,0.121247127867,0.144792293915,0.0929132066754
10865,CJ153X,FR,A23b,A23c,0,0.0,0.00324519679938,0.00414101760468,0.00591099008413
10866,CJ153X,FR,A23b,A29a-c,74,0.0194378775939,0.00961337260337,0.0119460029106,0.00781533789105
10867,CJ153X,FR,A23b,A29d,77,0.0202258996585,0.0105767076707,0.0116701293508,0.00614817650047
10868,CJ153X,FR,A23b,A30,57,0.0149724192277,0.0321797918585,0.0389956258648,0.0291261825842
10869,CJ153X,FR,A23b,A31,1047,0.275019700552,0.121220473909,0.139402937542,0.0925297004352
10870,CJ153X,FR,A23b,PGM,433,0.113737851327,0.0670421313446,0.121265958886,0.0990673820323
10871,CJ153X,FR,A23b,ProSt,4,0.00105069608616,0.00319334301923,0.00419794345926,0.00308133869679
10872,CJ153X,FR,A23b,AIP,21,0.00551615445232,0.00236574740246,0.00455603280808,0.0045794818882
10873,CJ153X,FR,A23b,LIP,191,0.050170738114,0.0127012386897,0.0218746912058,0.0216071648274
10874,CJ153X,FR,A23b,MIP,4,0.00105069608616,0.00227675971933,0.00634906247751,0.00673393723964
10875,CJ153X,FR,A23b,OPt,34,0.00893091673234,0.00316629522287,0.00836264246028,0.00582669119698
10876,CJ153X,FR,A23b,PE,101,0.0265300761755,0.0369846173259,0.0500591028122,0.0383170494598
10877,CJ153X,FR,A23b,PEC,307,0.0806409246126,0.032752695019,0.0406379106239,0.0289929054442
10878,CJ153X,FR,A23b,PF,0,0.0,0.00276761324442,0.00141323939292,0.00169780062033
10879,CJ153X,FR,A23b,PFG,38,0.00998161281849,0.00841859292779,0.0299227158613,0.0289706336576
10880,CJ153X,FR,A23b,PG,102,0.026792750197,0.0203238845453,0.0237697521131,0.0145452201433
10881,CJ153X,FR,A23b,VIP,49,0.0128710270554,0.00418021032999,0.00726252039651,0.00515650391601
10882,CJ153X,FR,A23b,A4ab,0,0.0,0.0023084432214,0.00230544706529,0.00420805631448
10883,CJ153X,FR,A23b,A4c,1,0.000262674021539,0.000315922681298,0.000255206005375,0.000218471222119
10884,CJ153X,FR,A23b,A6DC,17,0.00446545836617,0.00737689399091,0.0148013410418,0.0141796801227
10885,CJ153X,FR,A23b,A6DR,133,0.0349356448647,0.0370148132799,0.0378899162964,0.00983965557428
10886,CJ153X,FR,A23b,A6M,1,0.000262674021539,0.00176176476724,0.0111158156299,0.013875526462
10887,CJ153X,FR,A23b,A6Va,4,0.00105069608616,0.000440510987814,0.000785120684062,0.000612266531489
10888,CJ153X,FR,A23b,A6Vb,0,0.0,5.07511165246e-05,1.26877791311e-05,2.53755582623e-05
10889,CJ153X,FR,A23b,A8C,33,0.0086682427108,0.00208189128522,0.0032438672213,0.00367400159206
10890,CJ153X,FR,A23b,A1-2,0,0.0,0.00133813071944,0.00123410891569,0.00221322616292
10891,CJ153X,FR,A23b,A3a,0,0.0,0.000876827461799,0.0017346642027,0.00339465589605
10892,CJ153X,FR,A23b,A3b,1,0.000262674021539,0.000513305714498,0.000635632676964,0.000464777676736
10893,CJ153X,FR,A23b,S2E,0,0.0,0.00536345810793,0.00433437814269,0.00748127976696
10894,CJ153X,FR,A23b,S2I,3,0.000788022064618,0.0019875310513,0.00355336788671,0.00606716218326
10895,CJ153X,FR,A23b,S2PR,0,0.0,3.78027161591e-05,2.0422844344e-05,2.67520725376e-05
10896,CJ153X,FR,A23b,S2PV,0,0.0,0.000173233808274,8.66440912942e-05,0.000100110735382
10897,CJ153X,FR,A23b,A19DI,1,0.000262674021539,0.000646996150212,0.000464074879887,0.000763146533095
10898,CJ153X,FR,A23b,A19M,83,0.0218019437878,0.0228078741403,0.0411691276947,0.0390656248776
10899,CJ153X,FR,A23b,FST,3,0.000788022064618,0.000456307320089,0.000570861489219,0.000333933982694
10900,CJ153X,FR,A23b,MST,12,0.00315208825847,0.0045286362457,0.00709607263432,0.00682961200475
10901,CJ153X,FR,A23b,V1,0,0.0,4.93052191226e-05,4.13916008967e-05,3.65027485827e-05
10902,CJ153X,FR,A23b,V2,44,0.0115576569477,0.00542912344812,0.00661897001895,0.00414129955828
10903,CJ153X,FR,A23b,V3,2,0.000525348043079,0.00109974415115,0.00105905363174,0.00122427667159
10904,CJ153X,FR,A23b,V3A,14,0.00367743630155,0.00119768511637,0.00552834502828,0.00876019044834
10905,CJ153X,FR,A23b,V4,0,0.0,0.000928485298287,0.00140917251027,0.00207182780622
10906,CJ153X,FR,A23b,V4T,0,0.0,0.000583173505833,0.000294460645427,0.000346555519677
10907,CJ153X,FR,A23b,V5,2,0.000525348043079,0.000144272771145,0.000172182699458,0.000239905953903
10908,CJ153X,FR,A23b,V6,6,0.00157604412924,0.00144348102898,0.00576535127835,0.0061357742578
10909,CJ153X,FR,A23b,V6A,216,0.0567375886525,0.0294825240932,0.0428821173952,0.0300000960896
10910,CJ153X,FR,A23b,A45,24,0.00630417651694,0.000501933962731,0.00175459766318,0.00303506798295
10911,CJ153X,FR,A23b,A47L,71,0.0186498555293,0.00711582448232,0.0092787800278,0.00727858817253
10912,CJ153X,FR,A23b,A47M,15,0.00394011032309,0.000819282841076,0.00147192895135,0.00171854018056
10913,CJ153X,FR,A23b,A47O,0,0.0,7.56054323182e-05,6.26597086792e-05,0.000109060390471
10914,CJ153X,FR,A23b,ProM,0,0.0,0.000113408148477,6.12685330319e-05,8.02562176127e-05
10915,CJ153X,FR,A23b,A35,0,0.0,0.000177310455637,0.000167556281694,0.000302226898794
10916,CJ153X,FR,A23b,A36,0,0.0,0.000130952450103,6.76124225975e-05,8.27852400248e-05
10917,CJ153X,FR,A23b,Ent,0,0.0,0.000732105648477,0.000183026412119,0.000366052824238
10918,CJ153X,FR,A23b,TF,0,0.0,5.63158191136e-05,1.40789547784e-05,2.81579095568e-05
10919,CJ153X,FR,A23b,TFO,0,0.0,2.53755582623e-05,6.34388956557e-06,1.26877791311e-05
10920,CJ153X,FR,A23b,TH,2,0.000525348043079,0.000787694910538,0.00148508703212,0.00251102007658
10921,CJ153X,FR,A23b,TL,0,0.0,0.000225263276454,5.63158191136e-05,0.000112631638227
10922,CJ153X,FR,A23b,TLO,1,0.000262674021539,0.000569862419623,0.000581804316573,0.000723028972632
10923,CJ153X,FR,A23b,APir,0,0.0,,0.0,0.0
10924,CJ153X,FR,A23b,Pir,0,0.0,,0.0,0.0
10925,CJ170,DY,A6M,A24a,3,0.00123304562269,0.000453897191479,0.00028002600006,0.000537644374407
10926,CJ170,DY,A6M,A24b,41,0.0168516235101,0.0192626236547,0.030374835052,0.0234382330377
10927,CJ170,DY,A6M,A24c,425,0.174681463214,0.0692583000251,0.107127401214,0.0685260307963
10928,CJ170,DY,A6M,A24d,127,0.0521989313605,0.0708186837707,0.0921407326808,0.0621921746286
10929,CJ170,DY,A6M,AuA1,0,0.0,,0.0,0.0
10930,CJ170,DY,A6M,AuAL,0,0.0,,0.0,0.0
10931,CJ170,DY,A6M,AuCL,0,0.0,,0.0,0.0
10932,CJ170,DY,A6M,AuCM,0,0.0,,0.0,0.0
10933,CJ170,DY,A6M,AuCPB,0,0.0,,0.0,0.0
10934,CJ170,DY,A6M,AuML,0,0.0,,0.0,0.0
10935,CJ170,DY,A6M,AuR,0,0.0,,0.0,0.0
10936,CJ170,DY,A6M,AuRM,0,0.0,,0.0,0.0
10937,CJ170,DY,A6M,AuRPB,0,0.0,,0.0,0.0
10938,CJ170,DY,A6M,AuRT,0,0.0,,0.0,0.0
10939,CJ170,DY,A6M,AuRTL,0,0.0,,0.0,0.0
10940,CJ170,DY,A6M,AuRTM,0,0.0,,0.0,0.0
10941,CJ170,DY,A6M,STR,0,0.0,,0.0,0.0
10942,CJ170,DY,A6M,TPt,0,0.0,,0.0,0.0
10943,CJ170,DY,A6M,A10,0,0.0,,0.0,0.0
10944,CJ170,DY,A6M,A46D,0,0.0,,0.0,0.0
10945,CJ170,DY,A6M,A46V,0,0.0,0.00125026375533,0.000723951250267,0.0013560779236
10946,CJ170,DY,A6M,A8aD,23,0.00945334977394,0.00280288384353,0.011433619917,0.0191567127758
10947,CJ170,DY,A6M,A8aV,7,0.00287710645294,0.00227486975547,0.00922960981561,0.01752823394
10948,CJ170,DY,A6M,A8b,775,0.318536785861,0.0460611500848,0.11799199806,0.129817110415
10949,CJ170,DY,A6M,A9,0,0.0,0.0003465003465,6.93000693001e-05,0.0001549596658
10950,CJ170,DY,A6M,AI,0,0.0,0.000167084377611,3.34168755221e-05,7.47224052632e-05
10951,CJ170,DY,A6M,DI,1,0.000411015207563,0.000262057665685,0.000115619917035,0.000180285096454
10952,CJ170,DY,A6M,GI,0,0.0,0.00102083608149,0.000408401461033,0.000559379669131
10953,CJ170,DY,A6M,IPro,0,0.0,,0.0,0.0
10954,CJ170,DY,A6M,PaIL,0,0.0,,0.0,0.0
10955,CJ170,DY,A6M,PaIM,0,0.0,,0.0,0.0
10956,CJ170,DY,A6M,ReI,0,0.0,0.000480144928844,0.000202367268236,0.00029915377303
10957,CJ170,DY,A6M,TPro,0,0.0,,0.0,0.0
10958,CJ170,DY,A6M,PGa-IPa,0,0.0,,0.0,0.0
10959,CJ170,DY,A6M,TE1,0,0.0,,0.0,0.0
10960,CJ170,DY,A6M,TE2,0,0.0,,0.0,0.0
10961,CJ170,DY,A6M,TE3,0,0.0,,0.0,0.0
10962,CJ170,DY,A6M,TEO,0,0.0,,0.0,0.0
10963,CJ170,DY,A6M,TPO,0,0.0,,0.0,0.0
10964,CJ170,DY,A6M,TPPro,0,0.0,,0.0,0.0
10965,CJ170,DY,A6M,A14C,0,0.0,,0.0,0.0
